,region,date,AVG_temp(°C),day_precipitation(mm),AVG_wind(m/s),AVG_relative_hum(%)
7113,99,06-28,22.77,3.74,1.73,72.59
7114,99,06-29,23.32,2.46,1.49,74.94
7115,99,06-30,24.14,1.95,1.64,73.27
7116,99,07-01,24.9,9.85,1.87,68.82
7117,99,07-02,24.72,14.85,1.93,69.98
7118,99,07-03,23.98,15.36,2.04,75.06
7119,99,07-04,23.74,15.0,1.87,74.11
7120,99,07-05,23.86,9.55,1.73,72.07
7121,99,07-06,22.86,16.17,1.59,75.51
7122,99,07-07,21.94,2.82,1.45,76.82
7123,99,07-08,22.62,7.15,1.28,78.91
7124,99,07-09,24.54,9.79,1.58,75.02
7125,99,07-10,23.4,7.8,1.42,81.45
7126,99,07-11,23.75,19.15,1.66,78.5
7127,99,07-12,25.13,3.05,2.02,72.31
7128,99,07-13,26.06,3.7,2.17,69.63
7129,99,07-14,25.46,14.45,2.04,70.73
7130,99,07-15,24.82,16.6,1.96,73.01
7131,99,07-16,24.7,10.95,1.86,72.87
7132,99,07-17,25.54,1.7,1.96,70.72
7133,99,07-18,25.76,2.39,1.72,69.29
7134,99,07-19,26.1,3.85,1.83,71.25
7135,99,07-20,26.23,2.04,2.14,69.28
7136,99,07-21,26.52,0.95,1.98,67.81
7137,99,07-22,25.95,6.6,2.18,69.8
7138,99,07-23,26.55,3.5,1.91,71.39
7139,99,07-24,26.98,2.48,2.02,70.57
7140,99,07-25,26.72,2.63,1.81,72.62
7141,99,07-26,27.85,2.3,2.3,63.91
7142,99,07-27,27.79,3.93,2.0,65.02
7143,99,07-28,27.96,0.95,1.82,65.32
7144,99,07-29,27.88,0.97,2.12,66.94
7145,99,07-30,28.01,0.7,1.94,68.87
7146,99,07-31,27.95,4.85,2.2,69.27
7147,99,08-01,27.08,0.46,1.82,73.96
7148,99,08-02,25.99,3.25,1.54,80.89
7149,99,08-03,26.6,2.97,1.66,77.19
7150,99,08-04,28.07,1.65,1.62,71.78
7151,99,08-05,29.04,0.03,1.91,65.66
7152,99,08-06,27.52,23.15,1.74,73.09
7153,99,08-07,27.09,7.47,1.79,74.84
7154,99,08-08,27.69,3.69,2.17,68.64
7155,99,08-09,27.26,4.95,1.96,70.02
7156,99,08-10,26.74,13.53,1.9,74.68
7157,99,08-11,26.98,12.65,2.02,70.91
7158,99,08-12,27.14,3.53,1.83,69.7
7159,99,08-13,26.49,4.75,1.77,74.12
7160,99,08-14,26.3,6.54,1.74,75.24
7161,99,08-15,26.46,27.8,2.09,75.81
7162,99,08-16,25.81,13.26,1.86,74.97
7163,99,08-17,24.93,5.92,1.91,74.21
7164,99,08-18,25.05,8.29,1.8,74.27
7165,99,08-19,25.0,3.37,1.48,76.98
7166,99,08-20,25.06,2.56,1.49,78.08
7167,99,08-21,25.79,3.42,1.58,74.81
7168,99,08-22,26.46,3.76,1.88,68.95
7169,99,08-23,25.91,5.35,1.98,69.21
7170,99,08-24,24.73,14.93,1.95,73.56
7171,99,08-25,23.77,18.53,1.95,75.12
7172,99,08-26,22.51,17.91,1.88,75.57
7173,99,08-27,23.21,6.95,1.75,74.59
7174,99,08-28,23.72,15.82,2.02,75.09
7175,99,08-29,23.94,10.0,2.05,71.28
7176,99,08-30,23.56,10.7,1.99,71.93
7177,99,08-31,22.82,4.66,2.33,69.19
7178,99,09-01,22.74,0.31,1.88,71.84
7179,99,09-02,22.32,2.35,1.9,74.89
7180,99,09-03,21.96,16.5,1.69,77.62
7181,99,09-04,22.29,15.0,1.73,78.43
7182,99,09-05,23.08,15.25,1.88,69.61
7183,99,09-06,22.61,2.18,1.96,70.66
7184,99,09-07,22.62,0.4,2.14,69.29
7185,99,09-08,22.33,4.56,2.38,63.63
7186,99,09-09,21.68,1.29,1.97,70.13
7187,99,09-10,21.25,4.2,1.59,77.6
7188,99,09-11,20.4,16.95,1.55,81.45
7189,99,09-12,20.35,11.39,1.49,80.25
7190,99,09-13,20.88,1.4,1.61,75.63
7191,99,09-14,21.41,1.31,1.77,71.74
7192,99,09-15,21.21,2.16,1.82,73.6
7193,99,09-16,20.93,4.62,1.92,70.05
7194,99,09-17,20.43,27.05,2.17,74.66
7195,99,09-18,20.88,5.55,2.17,68.94
7196,99,09-19,19.99,4.25,2.17,70.25
7197,99,09-20,19.82,3.65,1.92,67.95
7198,99,09-21,19.53,10.01,2.06,71.5
7199,99,09-22,18.89,12.05,2.08,70.93
7200,99,09-23,18.92,0.7,2.06,68.9
7201,99,09-24,19.27,3.2,2.13,67.88
7202,99,09-25,19.26,2.75,2.22,70.15
7203,99,09-26,19.04,0.23,1.81,69.94
7204,99,09-27,19.38,1.37,1.91,68.07
7205,99,09-28,19.29,2.57,2.16,64.98
7206,99,09-29,18.14,4.92,2.08,65.85
7207,99,09-30,18.37,6.35,2.36,65.84
7208,99,10-01,4.295,1.095,3.346,52.222
7209,99,10-02,6.561,4.689,2.387,61.611
7210,99,10-03,7.429,12.659,2.468,68.124
7211,99,10-04,11.79,0.968,2.565,56.54
7212,99,10-05,17.205,6.0,2.498,62.124
7213,99,10-06,20.785,5.228,1.752,68.195
7214,99,10-07,23.805,2.5,1.959,72.576
7215,99,10-08,24.28,5.29,1.768,75.585
7216,99,10-09,19.8,6.838,1.95,72.008
7217,99,10-10,15.397,1.613,2.257,67.01
7218,99,10-11,11.102,0.933,3.01,46.875
7219,99,10-12,6.085,0.666,3.315,45.302
7220,99,10-13,15.6,3.76,2.6,60.41
7221,99,10-14,15.81,9.7,2.21,59.91
7222,99,10-15,14.82,7.6,2.23,60.09
7223,99,10-16,15.56,1.0,2.5,56.89
7224,99,10-17,15.6,0.2,2.36,54.96
7225,99,10-18,14.59,3.15,2.21,61.48
7226,99,10-19,15.75,0.2,1.99,62.48
7227,99,10-20,16.12,1.04,2.27,66.26
7228,99,10-21,15.24,9.7,1.84,72.98
7229,99,10-22,14.34,5.22,1.88,72.97
7230,99,10-23,14.04,1.95,2.27,65.93
7231,99,10-24,15.62,0.1,2.4,57.4
7232,99,10-25,14.39,1.4,2.39,56.88
7233,99,10-26,13.68,0.0,2.47,52.83
7234,99,10-27,13.05,0.37,2.34,54.79
7235,99,10-28,13.33,0.4,2.31,54.9
7236,99,10-29,12.51,5.25,2.59,55.07
7237,99,10-30,11.24,0.25,2.23,52.89
7238,99,10-31,11.96,0.95,2.55,51.98
7239,99,11-01,0.861,0.378,3.346,42.071
7240,99,11-02,5.166,3.792,2.276,57.955
7241,99,11-03,7.168,1.073,2.815,47.476
7242,99,11-04,12.075,4.167,2.813,53.807
7243,99,11-05,15.612,2.561,2.205,62.032
7244,99,11-06,19.822,9.85,2.132,64.043
7245,99,11-07,20.88,10.7,1.707,78.041
7246,99,11-08,22.01,5.493,1.934,72.851
7247,99,11-09,17.783,8.625,2.22,68.357
7248,99,11-10,13.866,1.661,2.359,58.093
7249,99,11-11,11.005,4.254,2.29,59.744
7250,99,11-12,3.695,2.72,3.059,47.283
7251,99,11-13,10.3,3.55,2.76,50.79
7252,99,11-14,9.5,3.3,2.69,47.8
7253,99,11-15,8.72,0.05,2.43,47.21
7254,99,11-16,9.61,0.35,2.42,44.43
7255,99,11-17,9.36,0.55,2.57,53.62
7256,99,11-18,8.34,2.73,2.69,49.0
7257,99,11-19,7.93,0.05,2.85,46.33
7258,99,11-20,7.42,0.05,2.88,38.82
7259,99,11-21,8.6,0.02,2.62,41.64
7260,99,11-22,8.93,4.79,2.6,50.03
7261,99,11-23,7.01,3.55,2.56,55.15
7262,99,11-24,6.99,2.47,2.57,49.97
7263,99,11-25,6.32,8.1,2.7,53.73
7264,99,11-26,6.05,0.03,2.95,47.37
7265,99,11-27,7.14,1.85,3.14,47.73
7266,99,11-28,6.38,3.0,2.72,51.1
7267,99,11-29,6.46,3.15,2.55,52.85
7268,99,11-30,7.2,5.61,2.56,52.58
7269,99,12-01,1.278,1.198,2.939,48.378
7270,99,12-02,1.921,0.555,2.953,41.679
7271,99,12-03,5.737,3.976,2.715,54.544
7272,99,12-04,11.275,3.5,2.955,49.555
7273,99,12-05,14.359,1.295,2.415,56.415
7274,99,12-06,16.167,1.37,1.858,67.008
7275,99,12-07,19.868,6.42,2.071,64.727
7276,99,12-08,19.58,7.763,1.995,71.268
7277,99,12-09,15.84,7.967,2.255,64.403
7278,99,12-10,12.915,0.551,2.727,53.168
7279,99,12-11,6.432,0.89,3.17,47.362
7280,99,12-12,0.265,1.105,3.067,42.895
7281,99,12-13,2.26,0.1,2.81,41.58
7282,99,12-14,2.35,5.16,2.68,51.3
7283,99,12-15,2.07,0.25,2.94,44.71
7284,99,12-16,1.33,0.0,3.44,38.44
7285,99,12-17,1.69,0.5,3.42,43.46
7286,99,12-18,2.65,0.85,3.03,43.73
7287,99,12-19,3.68,0.01,2.98,37.34
7288,99,12-20,4.2,0.2,2.77,38.62
7289,99,12-21,4.25,2.03,2.83,48.1
7290,99,12-22,3.83,1.65,2.85,52.53
7291,99,12-23,3.4,0.05,3.11,44.83
7292,99,12-24,1.48,0.55,3.21,43.96
7293,99,12-25,1.02,0.0,3.46,35.23
7294,99,12-26,0.96,0.0,3.19,36.31
7295,99,12-27,-0.28,2.3,3.11,36.99
7296,99,12-28,0.66,0.75,2.93,41.39
7297,99,12-29,1.62,0.65,3.04,44.31
7298,99,12-30,2.4,0.0,3.42,43.79
7299,99,12-31,0.99,0.0,3.53,34.73
7300,138,01-01,0.72,0.62,3.71,38.51
7301,138,01-02,1.66,0.4,3.33,41.4
7302,138,01-03,1.36,0.65,3.1,38.1
7303,138,01-04,1.34,2.25,3.0,47.01
7304,138,01-05,0.88,0.61,3.4,44.94
7305,138,01-06,0.39,0.0,3.06,42.73
7306,138,01-07,1.1,0.0,3.21,36.76
7307,138,01-08,1.74,0.15,3.28,38.93
7308,138,01-09,0.07,0.05,3.67,33.64
7309,138,01-10,-0.07,0.0,3.39,30.85
7310,138,01-11,-0.63,0.0,3.22,36.49
7311,138,01-12,-0.79,0.2,3.56,38.02
7312,138,01-13,-0.57,0.0,3.07,36.94
7313,138,01-14,0.49,0.15,3.11,35.58
7314,138,01-15,0.58,0.35,2.87,44.53
7315,138,01-16,0.45,0.08,3.16,44.74
7316,138,01-17,1.28,1.56,2.63,50.16
7317,138,01-18,1.9,0.0,3.45,39.23
7318,138,01-19,1.63,1.65,3.06,43.04
7319,138,01-20,1.67,4.15,2.57,55.9
7320,138,01-21,0.54,6.45,2.51,59.05
7321,138,01-22,0.08,3.13,3.16,50.69
7322,138,01-23,-1.16,0.01,3.77,39.32
7323,138,01-24,-1.31,0.0,3.99,35.34
7324,138,01-25,-1.48,1.06,3.52,38.61
7325,138,01-26,-1.09,0.59,3.49,40.22
7326,138,01-27,1.2,0.26,3.68,34.98
7327,138,01-28,1.22,0.1,2.85,40.2
7328,138,01-29,0.88,2.1,2.86,43.6
7329,138,01-30,1.65,2.25,3.24,46.03
7330,138,01-31,1.24,1.5,2.68,45.15
7331,138,02-01,0.62,1.62,2.82,48.11
7332,138,02-02,1.79,0.05,3.41,39.0
7333,138,02-03,1.11,0.9,3.23,41.5
7334,138,02-04,1.58,0.06,3.33,36.24
7335,138,02-05,0.98,0.45,2.64,40.17
7336,138,02-06,1.42,1.49,2.76,45.53
7337,138,02-07,0.39,3.8,2.89,42.8
7338,138,02-08,-0.28,2.15,2.8,43.16
7339,138,02-09,0.31,4.2,2.84,46.79
7340,138,02-10,0.33,2.55,2.78,52.9
7341,138,02-11,0.04,9.5,2.61,52.54
7342,138,02-12,0.02,6.0,2.33,52.12
7343,138,02-13,1.15,2.76,2.38,51.66
7344,138,02-14,2.43,1.75,2.65,55.59
7345,138,02-15,1.92,0.15,2.69,51.85
7346,138,02-16,2.52,0.65,2.83,45.68
7347,138,02-17,1.9,2.65,2.72,48.57
7348,138,02-18,1.76,1.01,2.58,49.09
7349,138,02-19,2.78,1.05,2.51,47.02
7350,138,02-20,2.82,0.0,2.7,46.22
7351,138,02-21,2.56,0.2,2.23,50.9
7352,138,02-22,4.26,0.35,2.56,52.85
7353,138,02-23,4.63,0.22,2.84,50.48
7354,138,02-24,5.01,0.36,2.46,51.41
7355,138,02-25,4.58,0.96,2.18,56.29
7356,138,02-26,4.244,0.111,2.267,55.556
7357,138,02-27,4.02,4.48,2.01,62.11
7358,138,02-28,5.11,7.15,2.05,59.1
7359,138,03-01,4.45,4.92,2.67,57.11
7360,138,03-02,3.54,4.45,2.61,56.9
7361,138,03-03,5.52,0.65,2.51,50.81
7362,138,03-04,5.2,2.2,2.21,58.26
7363,138,03-05,4.91,7.35,2.38,62.35
7364,138,03-06,5.09,1.9,2.43,58.55
7365,138,03-07,4.69,2.1,2.38,54.8
7366,138,03-08,5.38,3.51,2.69,49.89
7367,138,03-09,4.25,3.35,2.5,55.96
7368,138,03-10,3.39,1.73,2.62,50.74
7369,138,03-11,5.1,0.0,3.38,37.36
7370,138,03-12,7.69,0.81,3.23,37.68
7371,138,03-13,6.72,2.81,2.97,47.24
7372,138,03-14,6.32,0.98,2.53,54.19
7373,138,03-15,7.64,1.9,2.92,48.72
7374,138,03-16,7.25,0.21,2.86,41.37
7375,138,03-17,8.73,0.85,2.11,45.34
7376,138,03-18,9.59,4.85,2.37,51.11
7377,138,03-19,9.25,1.23,2.49,52.5
7378,138,03-20,7.41,6.25,2.2,60.52
7379,138,03-21,7.24,1.91,2.87,50.69
7380,138,03-22,7.8,1.0,2.65,44.8
7381,138,03-23,6.91,5.77,2.4,53.02
7382,138,03-24,7.2,0.57,2.94,49.11
7383,138,03-25,7.46,5.0,2.83,56.96
7384,138,03-26,9.19,0.1,2.64,42.71
7385,138,03-27,11.3,1.25,3.13,42.97
7386,138,03-28,11.55,1.2,2.91,46.18
7387,138,03-29,10.54,0.0,2.72,47.35
7388,138,03-30,11.01,0.65,2.69,48.93
7389,138,03-31,11.36,1.13,2.33,50.23
7390,138,04-01,10.6,2.22,2.62,50.54
7391,138,04-02,10.73,1.1,2.59,52.82
7392,138,04-03,10.09,9.08,2.72,56.16
7393,138,04-04,9.73,3.1,2.6,54.29
7394,138,04-05,10.23,1.61,2.31,52.01
7395,138,04-06,9.95,4.4,2.53,56.52
7396,138,04-07,9.53,4.4,2.62,58.69
7397,138,04-08,11.89,0.17,2.97,46.67
7398,138,04-09,13.02,1.8,3.08,43.1
7399,138,04-10,11.67,2.7,2.78,50.12
7400,138,04-11,10.02,1.2,2.25,61.03
7401,138,04-12,11.7,0.01,2.47,50.36
7402,138,04-13,13.04,0.41,3.19,46.31
7403,138,04-14,12.69,4.05,2.84,47.6
7404,138,04-15,14.93,0.01,3.16,39.95
7405,138,04-16,14.25,1.61,2.57,45.68
7406,138,04-17,12.91,2.5,2.7,49.97
7407,138,04-18,13.28,3.12,2.68,54.16
7408,138,04-19,12.23,2.55,2.34,55.5
7409,138,04-20,12.91,2.45,1.98,59.55
7410,138,04-21,14.11,8.0,2.14,56.5
7411,138,04-22,13.58,3.58,2.54,56.8
7412,138,04-23,15.33,5.48,2.59,47.11
7413,138,04-24,15.74,3.01,2.75,46.46
7414,138,04-25,15.47,1.4,2.6,45.89
7415,138,04-26,15.42,4.65,2.77,51.3
7416,138,04-27,14.48,1.31,2.87,50.27
7417,138,04-28,15.01,3.0,2.77,51.12
7418,138,04-29,15.65,11.95,2.74,50.64
7419,138,04-30,15.81,5.3,2.93,57.8
7420,138,05-01,16.35,0.25,2.27,58.46
7421,138,05-02,16.59,3.15,2.38,59.81
7422,138,05-03,16.62,1.27,2.71,56.11
7423,138,05-04,17.53,0.04,2.87,49.51
7424,138,05-05,19.73,0.0,3.43,36.33
7425,138,05-06,17.12,1.26,3.01,46.96
7426,138,05-07,17.89,0.15,2.92,42.47
7427,138,05-08,18.09,1.4,2.63,47.27
7428,138,05-09,16.52,0.57,2.18,59.1
7429,138,05-10,15.24,6.05,1.86,69.6
7430,138,05-11,16.55,4.71,2.11,61.48
7431,138,05-12,17.76,0.95,2.76,57.42
7432,138,05-13,17.47,0.9,2.97,58.77
7433,138,05-14,19.01,1.55,2.75,51.39
7434,138,05-15,17.68,0.15,2.52,57.95
7435,138,05-16,18.71,0.31,2.18,53.06
7436,138,05-17,19.53,5.3,2.27,51.24
7437,138,05-18,19.68,8.65,2.4,53.75
7438,138,05-19,20.31,3.72,2.43,52.42
7439,138,05-20,19.9,0.0,2.72,49.08
7440,138,05-21,19.6,1.4,2.49,50.9
7441,138,05-22,19.78,0.37,2.39,52.33
7442,138,05-23,19.41,7.85,1.9,59.43
7443,138,05-24,21.6,1.51,2.29,52.16
7444,138,05-25,20.58,0.41,2.7,52.52
7445,138,05-26,19.078,0.178,2.411,57.667
7446,138,05-27,18.75,1.71,2.41,63.46
7447,138,05-28,19.31,0.45,1.95,63.61
7448,138,05-29,20.74,0.05,2.17,59.55
7449,138,05-30,20.68,1.35,2.45,56.49
7450,138,05-31,20.61,1.2,2.03,54.56
7451,138,06-01,21.08,2.7,2.28,52.84
7452,138,06-02,20.19,0.02,1.89,56.72
7453,138,06-03,21.31,0.5,1.94,54.33
7454,138,06-04,22.63,0.9,2.14,50.52
7455,138,06-05,21.04,0.8,2.19,61.67
7456,138,06-06,21.06,1.47,1.81,63.64
7457,138,06-07,20.82,7.02,1.63,68.41
7458,138,06-08,21.03,0.1,1.78,65.1
7459,138,06-09,20.74,0.36,2.06,66.21
7460,138,06-10,20.56,0.6,1.81,63.48
7461,138,06-11,19.49,0.56,1.46,69.74
7462,138,06-12,18.75,1.2,1.67,76.33
7463,138,06-13,18.91,0.87,1.54,76.39
7464,138,06-14,20.6,0.92,1.7,70.78
7465,138,06-15,20.71,3.89,1.71,73.76
7466,138,06-16,21.49,0.6,1.8,69.41
7467,138,06-17,22.53,0.1,1.93,65.13
7468,138,06-18,22.6,3.5,1.52,69.48
7469,138,06-19,22.3,0.93,1.72,71.05
7470,138,06-20,22.59,1.1,1.62,68.28
7471,138,06-21,22.47,0.29,1.88,69.42
7472,138,06-22,23.08,0.55,1.79,64.39
7473,138,06-23,22.72,3.3,1.64,68.72
7474,138,06-24,22.11,13.82,1.61,71.21
7475,138,06-25,22.32,5.8,1.64,70.6
7476,138,06-26,21.26,28.95,1.73,79.26
7477,138,06-27,22.1,1.99,1.7,74.59
7478,138,06-28,22.77,3.74,1.73,72.59
7479,138,06-29,23.32,2.46,1.49,74.94
7480,138,06-30,24.14,1.95,1.64,73.27
7481,138,07-01,24.9,9.85,1.87,68.82
7482,138,07-02,24.72,14.85,1.93,69.98
7483,138,07-03,23.98,15.36,2.04,75.06
7484,138,07-04,23.74,15.0,1.87,74.11
7485,138,07-05,23.86,9.55,1.73,72.07
7486,138,07-06,22.86,16.17,1.59,75.51
7487,138,07-07,21.94,2.82,1.45,76.82
7488,138,07-08,22.62,7.15,1.28,78.91
7489,138,07-09,24.54,9.79,1.58,75.02
7490,138,07-10,23.4,7.8,1.42,81.45
7491,138,07-11,23.75,19.15,1.66,78.5
7492,138,07-12,25.13,3.05,2.02,72.31
7493,138,07-13,26.06,3.7,2.17,69.63
7494,138,07-14,25.46,14.45,2.04,70.73
7495,138,07-15,24.82,16.6,1.96,73.01
7496,138,07-16,24.7,10.95,1.86,72.87
7497,138,07-17,25.54,1.7,1.96,70.72
7498,138,07-18,25.76,2.39,1.72,69.29
7499,138,07-19,26.1,3.85,1.83,71.25
7500,138,07-20,26.23,2.04,2.14,69.28
7501,138,07-21,26.52,0.95,1.98,67.81
7502,138,07-22,25.95,6.6,2.18,69.8
7503,138,07-23,26.55,3.5,1.91,71.39
7504,138,07-24,26.98,2.48,2.02,70.57
7505,138,07-25,26.72,2.63,1.81,72.62
7506,138,07-26,27.85,2.3,2.3,63.91
7507,138,07-27,27.79,3.93,2.0,65.02
7508,138,07-28,27.96,0.95,1.82,65.32
7509,138,07-29,27.88,0.97,2.12,66.94
7510,138,07-30,28.01,0.7,1.94,68.87
7511,138,07-31,27.95,4.85,2.2,69.27
7512,138,08-01,27.08,0.46,1.82,73.96
7513,138,08-02,25.99,3.25,1.54,80.89
7514,138,08-03,26.6,2.97,1.66,77.19
7515,138,08-04,28.07,1.65,1.62,71.78
7516,138,08-05,29.04,0.03,1.91,65.66
7517,138,08-06,27.52,23.15,1.74,73.09
7518,138,08-07,27.09,7.47,1.79,74.84
7519,138,08-08,27.69,3.69,2.17,68.64
7520,138,08-09,27.26,4.95,1.96,70.02
7521,138,08-10,26.74,13.53,1.9,74.68
7522,138,08-11,26.98,12.65,2.02,70.91
7523,138,08-12,27.14,3.53,1.83,69.7
7524,138,08-13,26.49,4.75,1.77,74.12
7525,138,08-14,26.3,6.54,1.74,75.24
7526,138,08-15,26.46,27.8,2.09,75.81
7527,138,08-16,25.81,13.26,1.86,74.97
7528,138,08-17,24.93,5.92,1.91,74.21
7529,138,08-18,25.05,8.29,1.8,74.27
7530,138,08-19,25.0,3.37,1.48,76.98
7531,138,08-20,25.06,2.56,1.49,78.08
7532,138,08-21,25.79,3.42,1.58,74.81
7533,138,08-22,26.46,3.76,1.88,68.95
7534,138,08-23,25.91,5.35,1.98,69.21
7535,138,08-24,24.73,14.93,1.95,73.56
7536,138,08-25,23.77,18.53,1.95,75.12
7537,138,08-26,22.51,17.91,1.88,75.57
7538,138,08-27,23.21,6.95,1.75,74.59
7539,138,08-28,23.72,15.82,2.02,75.09
7540,138,08-29,23.94,10.0,2.05,71.28
7541,138,08-30,23.56,10.7,1.99,71.93
7542,138,08-31,22.82,4.66,2.33,69.19
7543,138,09-01,22.74,0.31,1.88,71.84
7544,138,09-02,22.32,2.35,1.9,74.89
7545,138,09-03,21.96,16.5,1.69,77.62
7546,138,09-04,22.29,15.0,1.73,78.43
7547,138,09-05,23.08,15.25,1.88,69.61
7548,138,09-06,22.61,2.18,1.96,70.66
7549,138,09-07,22.62,0.4,2.14,69.29
7550,138,09-08,22.33,4.56,2.38,63.63
7551,138,09-09,21.68,1.29,1.97,70.13
7552,138,09-10,21.25,4.2,1.59,77.6
7553,138,09-11,20.4,16.95,1.55,81.45
7554,138,09-12,20.35,11.39,1.49,80.25
7555,138,09-13,20.88,1.4,1.61,75.63
7556,138,09-14,21.41,1.31,1.77,71.74
7557,138,09-15,21.21,2.16,1.82,73.6
7558,138,09-16,20.93,4.62,1.92,70.05
7559,138,09-17,20.43,27.05,2.17,74.66
7560,138,09-18,20.88,5.55,2.17,68.94
7561,138,09-19,19.99,4.25,2.17,70.25
7562,138,09-20,19.82,3.65,1.92,67.95
7563,138,09-21,19.53,10.01,2.06,71.5
7564,138,09-22,18.89,12.05,2.08,70.93
7565,138,09-23,18.92,0.7,2.06,68.9
7566,138,09-24,19.27,3.2,2.13,67.88
7567,138,09-25,19.26,2.75,2.22,70.15
7568,138,09-26,19.04,0.23,1.81,69.94
7569,138,09-27,19.38,1.37,1.91,68.07
7570,138,09-28,19.29,2.57,2.16,64.98
7571,138,09-29,18.14,4.92,2.08,65.85
7572,138,09-30,18.37,6.35,2.36,65.84
7573,138,10-01,4.295,1.095,3.346,52.222
7574,138,10-02,6.561,4.689,2.387,61.611
7575,138,10-03,7.429,12.659,2.468,68.124
7576,138,10-04,11.79,0.968,2.565,56.54
7577,138,10-05,17.205,6.0,2.498,62.124
7578,138,10-06,20.785,5.228,1.752,68.195
7579,138,10-07,23.805,2.5,1.959,72.576
7580,138,10-08,24.28,5.29,1.768,75.585
7581,138,10-09,19.8,6.838,1.95,72.008
7582,138,10-10,15.397,1.613,2.257,67.01
7583,138,10-11,11.102,0.933,3.01,46.875
7584,138,10-12,6.085,0.666,3.315,45.302
7585,138,10-13,15.6,3.76,2.6,60.41
7586,138,10-14,15.81,9.7,2.21,59.91
7587,138,10-15,14.82,7.6,2.23,60.09
7588,138,10-16,15.56,1.0,2.5,56.89
7589,138,10-17,15.6,0.2,2.36,54.96
7590,138,10-18,14.59,3.15,2.21,61.48
7591,138,10-19,15.75,0.2,1.99,62.48
7592,138,10-20,16.12,1.04,2.27,66.26
7593,138,10-21,15.24,9.7,1.84,72.98
7594,138,10-22,14.34,5.22,1.88,72.97
7595,138,10-23,14.04,1.95,2.27,65.93
7596,138,10-24,15.62,0.1,2.4,57.4
7597,138,10-25,14.39,1.4,2.39,56.88
7598,138,10-26,13.68,0.0,2.47,52.83
7599,138,10-27,13.05,0.37,2.34,54.79
7600,138,10-28,13.33,0.4,2.31,54.9
7601,138,10-29,12.51,5.25,2.59,55.07
7602,138,10-30,11.24,0.25,2.23,52.89
7603,138,10-31,11.96,0.95,2.55,51.98
7604,138,11-01,0.861,0.378,3.346,42.071
7605,138,11-02,5.166,3.792,2.276,57.955
7606,138,11-03,7.168,1.073,2.815,47.476
7607,138,11-04,12.075,4.167,2.813,53.807
7608,138,11-05,15.612,2.561,2.205,62.032
7609,138,11-06,19.822,9.85,2.132,64.043
7610,138,11-07,20.88,10.7,1.707,78.041
7611,138,11-08,22.01,5.493,1.934,72.851
7612,138,11-09,17.783,8.625,2.22,68.357
7613,138,11-10,13.866,1.661,2.359,58.093
7614,138,11-11,11.005,4.254,2.29,59.744
7615,138,11-12,3.695,2.72,3.059,47.283
7616,138,11-13,10.3,3.55,2.76,50.79
7617,138,11-14,9.5,3.3,2.69,47.8
7618,138,11-15,8.72,0.05,2.43,47.21
7619,138,11-16,9.61,0.35,2.42,44.43
7620,138,11-17,9.36,0.55,2.57,53.62
7621,138,11-18,8.34,2.73,2.69,49.0
7622,138,11-19,7.93,0.05,2.85,46.33
7623,138,11-20,7.42,0.05,2.88,38.82
7624,138,11-21,8.6,0.02,2.62,41.64
7625,138,11-22,8.93,4.79,2.6,50.03
7626,138,11-23,7.01,3.55,2.56,55.15
7627,138,11-24,6.99,2.47,2.57,49.97
7628,138,11-25,6.32,8.1,2.7,53.73
7629,138,11-26,6.05,0.03,2.95,47.37
7630,138,11-27,7.14,1.85,3.14,47.73
7631,138,11-28,6.38,3.0,2.72,51.1
7632,138,11-29,6.46,3.15,2.55,52.85
7633,138,11-30,7.2,5.61,2.56,52.58
7634,138,12-01,1.278,1.198,2.939,48.378
7635,138,12-02,1.921,0.555,2.953,41.679
7636,138,12-03,5.737,3.976,2.715,54.544
7637,138,12-04,11.275,3.5,2.955,49.555
7638,138,12-05,14.359,1.295,2.415,56.415
7639,138,12-06,16.167,1.37,1.858,67.008
7640,138,12-07,19.868,6.42,2.071,64.727
7641,138,12-08,19.58,7.763,1.995,71.268
7642,138,12-09,15.84,7.967,2.255,64.403
7643,138,12-10,12.915,0.551,2.727,53.168
7644,138,12-11,6.432,0.89,3.17,47.362
7645,138,12-12,0.265,1.105,3.067,42.895
7646,138,12-13,2.26,0.1,2.81,41.58
7647,138,12-14,2.35,5.16,2.68,51.3
7648,138,12-15,2.07,0.25,2.94,44.71
7649,138,12-16,1.33,0.0,3.44,38.44
7650,138,12-17,1.69,0.5,3.42,43.46
7651,138,12-18,2.65,0.85,3.03,43.73
7652,138,12-19,3.68,0.01,2.98,37.34
7653,138,12-20,4.2,0.2,2.77,38.62
7654,138,12-21,4.25,2.03,2.83,48.1
7655,138,12-22,3.83,1.65,2.85,52.53
7656,138,12-23,3.4,0.05,3.11,44.83
7657,138,12-24,1.48,0.55,3.21,43.96
7658,138,12-25,1.02,0.0,3.46,35.23
7659,138,12-26,0.96,0.0,3.19,36.31
7660,138,12-27,-0.28,2.3,3.11,36.99
7661,138,12-28,0.66,0.75,2.93,41.39
7662,138,12-29,1.62,0.65,3.04,44.31
7663,138,12-30,2.4,0.0,3.42,43.79
7664,138,12-31,0.99,0.0,3.53,34.73
7665,212,01-01,0.72,0.62,3.71,38.51
7666,212,01-02,1.66,0.4,3.33,41.4
7667,212,01-03,1.36,0.65,3.1,38.1
7668,212,01-04,1.34,2.25,3.0,47.01
7669,212,01-05,0.88,0.61,3.4,44.94
